"id_discente","matricula","ano_ingresso","periodo_ingresso","periodo_atual","sexo","idade","raça","pais","curso","nivel","modalidade","estado","polo","forma_ingresso","discente_situacao","beneficiado_auxilio","prazo_conclusao","data_colacao_grau"
"939b7b3790917d82bbc8203e47187d63"," 2016213***","2016","2","8","F","26","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20202",""
"93a76830609e199a2984dbf2826484d5"," 2014301***","2014","3","10","F","24","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20201",""
"93b33db59db1851c7eb774a9d66e0415"," 2018101***","2018","1","5","F","38","Negra","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20231",""
"93bd8be00c6b52cc124cdb5bd18c27b8"," 2019203***","2019","2","2","F","20","Parda","Brasil","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20271",""
"93e10511dab0b19836059e54053fcce0"," 2020110***","2020","1","1","M","30","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SISURE","ATIVO","f","20261",""
"93eb125817eb0db9d13e2318cb2d0e22"," 2017206***","2017","2","7","F","32","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"940564b65bb472f04bcb218c17674f73"," 2019103***","2019","1","3","F","20","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20261",""
"94062ee9ad85ee7e6f554d41edb11729"," 2016213***","2016","2","8","F","21","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"940beb61fea199da428bf015f765894a"," 2020106***","2020","1","1","M","25","Negra","Angola","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20271",""
"9411bfdfc72d6e5dfb266abfba712e95"," 2015305***","2015","3","9","M","27","Negra","São Tomé e Príncipe","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"94187ca883e04fed326754f01e2abc3a"," 2017110***","2017","1","7","M","25","Negra","Guiné Bissau","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"9421132d8ec04f14a8cbb5a9f623d581"," 2018213***","2018","2","4","M","21","Negra","Guiné Bissau","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20252",""
"94292726103d17edb261630af5130079"," 2018108***","2018","1","5","M","21","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"942d9c9a6b3bb82517a2a4f75e61bfc2"," 2019202***","2019","2","2","F","23","Parda","Brasil","PEDAGOGIA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20241",""
"943543c155490614ae2f36aefce47a4b"," 2017210***","2017","2","6","F","22","Negra","Moçambique","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20242",""
"9436a6569556b9b443c87405b1ef4757"," 2017114***","2017","1","7","F","23","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"94382c6ed6c3a8bc105709487cc2b447"," 2020110***","2020","1","1","M","36","Parda","Brasil","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SISURE","ATIVO","f","20272",""
"9441efe9ec8906f826c4bc8d28d470b2"," 2019103***","2019","1","3","F","20","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20242",""
"9442c102557e9a4950d614911305c891"," 2016102***","2016","1","9","M","27","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"9442dff5dcb4d3810368106beac6d37a"," 2019205***","2019","2","2","F","28","Indígena","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20232",""
"9452e2dc4f5b9d2ac7c27a1ebac8b3bd"," 2017205***","2017","2","","M","34","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"945d943654dea253606eb4a45732ec89"," 2020110***","2020","1","1","M","24","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SISURE","ATIVO","f","20271",""
"9472c075472925703b1d27218446ba81"," 2017210***","2017","2","6","F","24","Parda","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"9489d8767a4ae8d44889def9560962ea"," 2020107***","2020","1","1","M","18","Branca","Brasil","FARMÁCIA","G","Presencial","Ceará","","SISURE","ATIVO","f","20271",""
"948d0829f6915d96fd95f5a93fb53aa0"," 2018208***","2018","2","4","M","22","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SISURE","ATIVO","t","20252",""
"9491ee01428050990147f1a9f22b5ba6"," 2018208***","2018","2","4","F","54","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE","ATIVO","f","20221",""
"94a870879b8e35341ddd5d73b9b3f160"," 2017101***","2017","1","8","F","33","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20222",""
"94c70545f6428f246f378628d517131f"," 2017214***","2017","2","6","M","22","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20211",""
"94cb9dd118ca5311daea93e786dd1960"," 2015106***","2015","1","11","F","23","Indígena","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"94cf53393e3542b9e892e2c7f77c6787"," 2018208***","2018","2","4","F","55","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20241",""
"94deaae180bdad552f22f33718bfdb5f"," 2017207***","2017","2","6","M","49","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"94e2d80d26fbad02e3476dc17f44ddce"," 2018107***","2018","1","5","M","20","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"94f067c8f92e0dfa3c3293d6d4ee3190"," 2012302***","2012","3","9","F","26","Negra","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","ENEM","ATIVO","t","20212",""
"94f7949480cbb741fe176a6b594c79f2"," 2020101***","2020","1","0","F","19","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"94f8ba09250b25a7f0c6e0c035c60630"," 2017209***","2017","2","6","M","29","Negra","Angola","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20231",""
"952bf58f73e1ef0ec10a971d9a3a85e4"," 2015305***","2015","3","9","F","24","Negra","Cabo Verde","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"953171a616c944c7b822ca4550a8fde9"," 2019103***","2019","1","3","M","20","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20242",""
"9536a2e3c11b074d981c22c81820fdb1"," 2014100***","2014","1","13","F","27","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","FORMANDO","f","20192",""
"953a1846df86da7a135e6f3938432a19"," 2019108***","2019","1","3","M","24","Negra","Angola","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20261",""
"953d3d8c12ecc4048906fdebd7df5711"," 2016102***","2016","1","9","F","22","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","FORMANDO","t","20221",""
"954339b44e38cfbc4cdff8d6f8febb45"," 2015304***","2015","3","9","F","26","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20192",""
"954ad9ee17fb84aa1caa446fda51dc43"," 2015303***","2015","3","9","M","22","Não declarada","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"95505e0e7a7aa6b9e4999fbe710d3925"," 2018211***","2018","2","4","M","27","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20221",""
"955263a2735553bb8ab56afc786aaf60"," 2020111***","2020","1","","F","26","Branca","Brasil","GESTÃO EM SAÚDE - 2020.1","L","A Distância","Ceará","Aracati","PROCESSO SELETIVO","ATIVO","f","",""
"95574374968b33ab83edb8ef0923e630"," 2014105***","2014","1","12","M","28","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20181",""
"95673885732d7cc257c62ee2bd4e10d7"," 2020108***","2020","1","1","F","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE","ATIVO","f","20232",""
"957c7923aba8a090e9989f15428b1a98"," 2018208***","2018","2","4","F","21","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE","ATIVO","f","20221",""
"957c851fa225da2b862fc36831ae9451"," 2017207***","2017","2","7","F","27","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"959431d2f3fc016a64d7a27ad370ff6c"," 2017109***","2017","1","7","M","21","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"95a0d8b0f8c1c604ce8ae51ab115d6d2"," 2018206***","2018","2","4","F","22","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"95a685856c1364b1f17931c55cec10fa"," 2019105***","2019","1","3","M","20","Branca","Brasil","FARMÁCIA","G","Presencial","Ceará","","SISURE","ATIVO","f","20261",""
"95abb8e7b3dc0247137b5e74fa770932"," 2015104***","2015","1","11","F","25","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20202",""
"95b07a10f8d34292a7ec206a09326f86"," 2019100***","2019","1","","F","26","Parda","Brasil","MESTRADO ACADÊMICO EM ENFERMAGEM","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"95bf5102bb7f1e4550538a41cd67f462"," 2019108***","2019","1","3","F","23","Negra","Angola","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"95c120b22893b0c6cb112a371fb0cc80"," 2015106***","2015","1","11","F","26","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","REOPCAO","FORMANDO","f","20221",""
"95c9fae529fed97152d2c1f71981bc23"," 2019101***","2019","1","3","F","32","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"95e18545d99b75c58e959313b361e09a"," 2017114***","2017","1","7","F","34","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","t","20222",""
"95e93cddf4f99bacb0cece049c27d378"," 2019201***","2019","2","","M","25","Parda","Brasil","SEGURANÇA ALIMENTAR E NUTRICIONAL","L","A Distância","Bahia","São Francisco do Conde","NAO INFORMADO","ATIVO","f","",""
"96077ab1b73ad938139f0c14df322739"," 2018206***","2018","2","4","F","28","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20232",""
"960b2ad9fd012d173a4595965c595001"," 2018103***","2018","1","7","M","22","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"9623d88dab8964aa6ddf3d5ae9188ae5"," 2019102***","2019","1","3","M","19","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20242",""
"962dded5d58a0c5fc6c5d8f53e469dea"," 2016101***","2016","1","9","F","22","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"962f8d7ca68dda59be77dd3297089a90"," 2019100***","2019","1","3","F","21","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","t","20231",""
"9632623db3546d9d6b1c0ad5c26e2114"," 2015305***","2015","3","9","F","27","Negra","Guiné Bissau","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"9633ae112142e8e3500d17428dc9b977"," 2019205***","2019","2","2","F","23","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20232",""
"96614cd03faf6aae4d02cc00ad64b728"," 2018209***","2018","2","4","F","41","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20241",""
"9662851f72287bbf8de6fa9a947e21a1"," 2018210***","2018","2","4","M","20","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20232",""
"96663ad2cc1ffc550e57f98bccba7c32"," 2020105***","2020","1","1","M","23","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20252",""
"9670118a1ba40f9434b7c0b03954d835"," 2019206***","2019","2","","M","39","Negra","São Tomé e Príncipe","SEGURANÇA ALIMENTAR E NUTRICIONAL","L","A Distância","São Tomé e Príncipe","São Tomé e Príncipe","VESTIBULAR","ATIVO","f","",""
"96766674903568ca55124a3f426bb08f"," 2020107***","2020","1","1","F","18","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SISURE","ATIVO","f","20271",""
"96779ab1f549486e1b4b8305b527e08f"," 2018103***","2018","1","5","M","22","Negra","Angola","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20232",""
"96860d1a1b9fc777dc59b0910762fce2"," 2020105***","2020","1","","M","25","Branca","Brasil","ENSINO DE CIÊNCIAS  ANOS FINAIS DO ENSINO FUNDAMENTAL CIÊNCIA É DEZ"","L","A Distância","Ceará","Redenção","NAO INFORMADO","ATIVO","f","",""
"968ec869eb686342255251f19da2b057"," 2017110***","2017","1","7","M","28","Negra","Guiné Bissau","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"9699ec545c1472f32e429cecb93a1c26"," 2018211***","2018","2","3","M","19","Parda","Brasil","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20261",""
"969d81b6eb413d5f00379230d5899f7b"," 2017112***","2017","1","7","F","43","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20202",""
"96a95c084e2dc7f0cb773103fde27baf"," 2020103***","2020","1","1","M","19","Parda","Brasil","FÍSICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"96e898e110668282304139a3816548d1"," 2017110***","2017","1","7","M","22","Negra","Guiné Bissau","MATEMÁTICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"96ea576ebf59323903bf02804f5ce810"," 2019103***","2019","1","3","M","20","Parda","Brasil","FÍSICA","G","Presencial","Ceará","","SiSU","ATIVO","t","20242",""
"96eca9057fdefc91d4134c4108ffd2bb"," 2016105***","2016","1","9","M","22","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"96ecfe28413a001579591b9cbab32e69"," 2020110***","2020","1","1","M","32","Parda","Brasil","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SISURE","ATIVO","f","20272",""
"96eed140e968608f91a8b22f6806878b"," 2017212***","2017","2","6","F","36","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20212",""
"96f0be466324a25c045185421377687c"," 2019105***","2019","1","4","M","37","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20232",""
"96f88cd9b86bcd9ffdfa977137482c51"," 2016209***","2016","2","8","F","21","Branca","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"96ff16558358dd966cb571b3664a8dd2"," 2018107***","2018","1","5","F","22","Amarela","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"9710867e9e22d456e78cd2d4efc2e75f"," 2019107***","2019","1","3","F","27","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20231",""
"974d057c443d4709541c047c28a5b4e6"," 2017211***","2017","2","6","M","27","Negra","Guiné Bissau","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REOPCAO","ATIVO","t","20212",""
"9752b7a8e2cca7d9e7921599600d8ba6"," 2019205***","2019","2","2","F","23","Negra","Angola","FARMÁCIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20262",""
"97697f5fa189a63d261cb1431fdc07ad"," 2012203***","2012","2","16","M","30","Branca","Timor Leste","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","FORMANDO","t","20211",""
"977fea32282b2b7547bbb75c242a4f83"," 2019205***","2019","2","2","M","21","Negra","Angola","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20232",""
"97a634ec255bdd3886771aec91102c71"," 2018104***","2018","1","5","F","30","Não declarada","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"97af0d1f84bb8caeb9c5cb16b8d42e68"," 2018102***","2018","1","5","M","22","Negra","Angola","QUIMÍCA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20241",""
"97b4b1d903232b6a0fafab561727bcc2"," 2015302***","2015","3","9","M","22","Não declarada","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20202",""
"97b9c4eeee67b7be3a371652e9f7909d"," 2020110***","2020","1","1","M","21","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE","ATIVO","f","20232",""
"97d5959cc88d38b6ca039a3973df3f13"," 2017107***","2017","1","7","M","23","Parda","Brasil","FÍSICA","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","t","20222",""
"97da6f51ae7e07909eca5c8b002fc49b"," 2017110***","2017","1","7","M","31","Negra","Guiné Bissau","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20241",""
"97edfd10200f03ed6a9491502e168d03"," 2020106***","2020","1","3","M","31","Negra","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SISURE","ATIVO","f","20261",""
"97f6d2579d0140d8c7cf46b692e16a29"," 2016104***","2016","1","9","M","27","Negra","Angola","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"980be85141a51ebe058e6c8ca468b2b5"," 2018200***","2018","2","","M","28","Não declarada","Cabo Verde","SOCIOBIODIVERSIDADE E TECNOLOGIAS SUSTENTÁVEIS","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"982c01deba37369236a467d92f327171"," 2015300***","2015","3","9","F","25","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"982c56bb23db4b96855ecf315789a0c3"," 2020106***","2020","1","1","F","22","Negra","Moçambique","FARMÁCIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20271",""
"9832678413b210fdee193efe02942168"," 2018200***","2018","2","","F","35","Parda","Brasil","SOCIOBIODIVERSIDADE E TECNOLOGIAS SUSTENTÁVEIS","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"9836b49d075c16614b6097951d5b8ba4"," 2018206***","2018","2","4","M","20","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20271",""
"984626aca565131f27861ac40b105a52"," 2014110***","2014","1","10","F","34","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20202",""
"9855ed67d085e8e80c04f8334c5054fb"," 2016101***","2016","1","9","F","24","Não declarada","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"986bde7f95776c38ba69c0ca8b3f8bd1"," 2018206***","2018","2","4","F","22","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20252",""
"986cf3f447e115bbc0ec846f40a45583"," 2016214***","2016","2","8","F","33","Não declarada","Brasil","PEDAGOGIA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20211",""
"987e6bd48ca5ac7d99ca2da0e05f9b8e"," 2016106***","2016","1","9","F","61","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20212",""
"988ad96d84e03a9da00355be4cba62d9"," 2019104***","2019","1","3","F","19","Negra","Brasil","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SISURE","ATIVO","f","20262",""
"9893c8b9d68caf4da16a1e84a6abe23c"," 2018200***","2018","2","","F","24","Parda","Brasil","SOCIOBIODIVERSIDADE E TECNOLOGIAS SUSTENTÁVEIS","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"98b76e3712df244242aace1ac8547279"," 2017211***","2017","2","7","M","26","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20221",""
"98be0391898ee87ae4c6b38797171804"," 2015302***","2015","3","9","F","22","Não declarada","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"98c3599cdff56bceef8a23a78972dd5f"," 2016212***","2016","2","8","F","25","Negra","Guiné Bissau","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20232",""
"98cc12b77d6e697820a134bc2c7a4b5a"," 2017201***","2017","2","","F","53","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"98d2079406f778a0cadef4107d03756c"," 2018212***","2018","2","4","F","25","Negra","Guiné Bissau","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20241",""
"98db2519af93468c91df1c8ae783e3ca"," 2015302***","2015","3","9","M","24","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"98e7bea7c66e5fb965d8295ca57a5ed2"," 2014104***","2014","1","13","M","26","Parda","Brasil","CIÊNCIAS DA NATUREZA E MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20192",""
"98e945b10adfebb29c76441afd632025"," 2020107***","2020","1","1","F","24","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20241",""
"98efe86d08d64543c9eed3fe1a5fcd49"," 2019104***","2019","1","3","M","19","Parda","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","t","20251",""
"98fc63d0a44f65cef7cd8185f098420b"," 2015305***","2015","3","9","M","28","Negra","Angola","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20211",""
"9903b748d515acf2d77414e6ea2e7e69"," 2019106***","2019","1","3","M","42","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20242",""
"9917a0e7dd91ebcfcd8d1d45bd7b6fad"," 2019203***","2019","2","2","M","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"991eb38491e07f4b306e9ae1b5bcb24a"," 2019100***","2019","1","","F","33","Parda","Brasil","MESTRADO ACADÊMICO EM ENFERMAGEM","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"99270101a40e6da82a6ea636e5559e2f"," 2018206***","2018","2","4","M","26","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","Prof. Educação Básica","ATIVO","f","20222",""
"992f34839761fcfd74fd3d50ff519904"," 2020103***","2020","1","0","F","30","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20252",""
"9942ac7b58f670caa9933879003e784c"," 2017204***","2017","2","","M","29","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"994a50c99812aada654c6f1ba9009b4e"," 2017215***","2017","2","6","F","24","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","t","20212",""
"994edcdb6ee644a72b60c623d26a6270"," 2019206***","2019","2","2","M","26","Negra","Guiné Bissau","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20251",""
"9960caa3861f13750a2fe43622439641"," 2016100***","2016","1","9","M","22","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","FORMANDO","t","20221",""
"997445a6f60ae53dbd0dde0c418e3d55"," 2015200***","2015","2","10","F","35","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","ATIVO","f","20211",""
